policy_id,customer_id,policy_type,insurance_company,branch,start_date,end_date,policy_duration_years,premium_amount,coverage_amount,vehicle_brand,vehicle_model,vehicle_year,vehicle_value,claim_history,status,payment_type,created_date
e1f82327-a6fa-46a0-9d3b-bcf1fed6966e,4a48271e-7c0e-4178-ae76-4dc4eff541be,Comprehensive,SecureDrive Insurance,Delhi NCR,2025-04-11,2028-04-10,3,18000,440000,Maruti Suzuki,Swift,2023,440000,2,Cancelled,Upfront,2025-04-11
c0d36910-0a55-48a5-981c-cfd5c5c7b0b5,a99ec59b-67ec-480c-aa0d-d5387ad16c0e,Third Party,SecureDrive Insurance,Mumbai Central,2025-01-15,2026-01-15,1,900,30000,Maruti Suzuki,Swift,2018,200000,1,Expired,Upfront,2025-01-15
639df4c5-7ecd-4dfb-a6f2-77b2ea859b73,82a6074b-fccf-4670-bb75-f97b4777a1ad,Comprehensive,SecureDrive Insurance,Mumbai Central,2023-06-15,2026-06-14,3,14200,340000,Maruti Suzuki,WagonR,2023,350000,2,Active,Upfront,2023-06-15
77d1c5fa-099c-4dab-a9a7-1b7471b264a5,35a01f33-c989-4e51-8842-e828378b8850,Comprehensive,SecureDrive Insurance,Mumbai Central,2023-07-13,2024-07-12,1,13200,230000,Maruti Suzuki,Alto,2021,210000,3,Cancelled,Upfront,2023-07-13
a1235d6e-0925-4abc-8d37-ebf84623d415,ba095fbd-e2d7-4fd0-a217-10f078e6d256,Comprehensive,SecureDrive Insurance,Chennai Marina,2024-08-24,2025-08-24,1,15100,410000,Hyundai,Venue,2021,410000,0,Expired,Upfront,2024-08-24
9be4b164-dc99-48ea-b2b0-bdda17a59de3,24025a6b-4282-4cce-94e5-d206c45bb21a,Comprehensive,SecureDrive Insurance,Chennai Marina,2024-12-12,2027-12-12,3,18700,480000,Tata Motors,Altroz,2022,450000,1,Active,Upfront,2024-12-12
17b7c944-e4a3-4fc0-8bce-202912a89f67,0d5a4592-d697-4f6b-b610-d29951661c4f,Third Party,SecureDrive Insurance,Chennai Marina,2025-01-21,2026-01-21,1,1000,40000,Maruti Suzuki,Ertiga,2019,350000,1,Active,Upfront,2025-01-21
1a90696a-38a7-41ab-959e-7ffae30d7d9a,c53ab50a-373a-4a56-8e7b-f8ac12ae6dd6,Comprehensive,SecureDrive Insurance,Pune IT Park,2024-12-12,2025-12-12,1,24300,390000,Hyundai,Creta,2018,360000,2,Expired,Upfront,2024-12-12
97f4e0f4-4311-4039-82db-982500d1e41b,3a715b99-2bc9-4ad4-90a4-df03b97d836b,Comprehensive,SecureDrive Insurance,Hyderabad Hitech,2024-12-07,2027-12-07,3,25800,470000,Maruti Suzuki,Swift,2023,440000,3,Expired,Upfront,2024-12-07
41461a4b-b31e-4320-858e-17dc0ac09dc8,de0c9daa-f950-492a-a3f5-7e12f2303152,Comprehensive,SecureDrive Insurance,Bangalore Tech Park,2024-03-11,2027-03-11,3,23200,540000,Maruti Suzuki,Ertiga,2022,530000,0,Cancelled,Upfront,2024-03-11
9b01889e-e38c-4e26-9e30-4fa17375b87f,3963d2ba-7757-47c2-bfd0-b290c6524a72,Third Party,SecureDrive Insurance,Ahmedabad Corporate,2022-11-22,2023-11-22,1,2900,100000,Hyundai,Verna,2022,570000,2,Active,Upfront,2022-11-22
34da9819-48b0-40cc-af29-b7aeb936a628,d9a831e0-547a-468e-b509-8404c56abbcd,Third Party,SecureDrive Insurance,Kolkata Central,2024-03-03,2025-03-03,1,600,20000,Honda,Amaze,2015,140000,2,Cancelled,Upfront,2024-03-03
f2cd274d-248c-44e0-9baf-f6ee51aacbba,e4c0f53a-a1a0-455a-9ef9-ac0af1a1e613,Zero Depreciation,SecureDrive Insurance,Delhi NCR,2023-01-17,2024-01-17,1,9600,150000,Maruti Suzuki,Swift,2016,130000,0,Active,Upfront,2023-01-17
2ae326b1-d9a1-4a49-9652-fed9f1d4e9aa,6c1d89df-23fc-438a-bd49-e73bc09c10d5,Comprehensive,SecureDrive Insurance,Pune IT Park,2024-09-29,2025-09-29,1,12900,280000,Maruti Suzuki,Baleno,2019,280000,0,Cancelled,Upfront,2024-09-29
c30404b9-3a85-4a2c-9057-af22369c0388,e4ef91c5-9f25-432d-a4f5-a9892295040c,Comprehensive,SecureDrive Insurance,Hyderabad Hitech,2023-08-04,2024-08-03,1,15500,210000,Maruti Suzuki,Baleno,2018,230000,3,Expired,Upfront,2023-08-04
551ddd28-3138-4cb2-b9b6-7c288b6b13d8,8b479690-9389-4273-bdc2-0d8788e6e14a,Third Party,SecureDrive Insurance,Delhi NCR,2023-07-19,2024-07-18,1,1600,60000,Maruti Suzuki,Baleno,2022,450000,2,Active,Upfront,2023-07-19
a64d7a57-1d66-4666-bda0-407a6852093f,552b4ba9-6233-4388-a592-b5f807afc6e9,Zero Depreciation,SecureDrive Insurance,Bangalore Tech Park,2024-02-21,2025-02-20,1,13000,150000,Hyundai,i20,2015,130000,0,Expired,Upfront,2024-02-21
5dc0ce81-9b7e-480c-a76e-4b4ee471361b,5321400e-f87d-497c-84b2-0b67f300d0fa,Third Party,SecureDrive Insurance,Chennai Marina,2024-01-31,2025-01-30,1,200,10000,Maruti Suzuki,Alto,2015,80000,0,Cancelled,Upfront,2024-01-31
65df0dbf-03be-4333-ad52-ed340472bc38,3e8e6fae-e8b5-4403-adea-fecda1870a2e,Comprehensive,SecureDrive Insurance,Pune IT Park,2025-02-27,2026-02-27,1,17000,360000,Mahindra,Thar,2017,340000,1,Active,Upfront,2025-02-27
3b9bb328-cd57-4fe5-aac2-9d1f0a0d59b9,3039a478-f985-4f59-9e8e-600c915db0f3,Comprehensive,SecureDrive Insurance,Lucknow City Center,2023-10-21,2024-10-20,1,9900,200000,Mahindra,Bolero,2017,210000,0,Active,Upfront,2023-10-21
e8e5526e-1a2a-4169-a93f-bba01940554e,dcb853c1-24b2-4938-8fea-1469354daae4,Comprehensive,SecureDrive Insurance,Mumbai Central,2022-07-11,2025-07-10,3,19400,540000,Maruti Suzuki,Swift,2024,520000,0,Cancelled,Upfront,2022-07-11
d06db22a-876b-479a-a17d-27cf342eba39,da5eec8d-a375-4502-a952-4cdd16467be5,Comprehensive,SecureDrive Insurance,Pune IT Park,2022-10-06,2023-10-06,1,11000,160000,Maruti Suzuki,Ertiga,2015,170000,3,Cancelled,Upfront,2022-10-06
dac4a941-a2e5-44cd-8797-869ef7a624dc,fabbacc1-ca36-44d8-848c-b64b938ad6f2,Zero Depreciation,SecureDrive Insurance,Ahmedabad Corporate,2022-09-14,2023-09-14,1,20000,350000,Maruti Suzuki,Alto,2023,300000,2,Expired,Upfront,2022-09-14
324562f9-e3f5-4f42-8e84-df8c80e1d38c,3b36487d-ab19-4a7e-95f9-1aa2ef6ccfe3,Zero Depreciation,SecureDrive Insurance,Delhi NCR,2024-02-08,2025-02-07,1,17600,250000,Maruti Suzuki,Ertiga,2016,210000,0,Active,Upfront,2024-02-08
4faeaed3-8b66-464a-87f8-dd917ad4caac,6300eb15-d8c2-4ef1-a609-d995ba999f68,Third Party,SecureDrive Insurance,Pune IT Park,2022-06-26,2023-06-26,1,900,30000,Maruti Suzuki,Ertiga,2016,200000,2,Cancelled,Upfront,2022-06-26
7be82414-31c9-4993-be6f-2702ee3c49e1,4a84b00f-a4cf-429f-a5b6-912434b5f34c,Third Party,SecureDrive Insurance,Lucknow City Center,2025-01-02,2026-01-02,1,1300,40000,Maruti Suzuki,Baleno,2020,320000,3,Expired,Upfront,2025-01-02
9c2010a9-3d93-4a8c-8561-3942cb365747,45d75a0e-0999-4858-8b2b-02d3d8205e32,Third Party,SecureDrive Insurance,Kolkata Central,2024-05-17,2025-05-17,1,1400,50000,Maruti Suzuki,Swift,2021,320000,2,Cancelled,Upfront,2024-05-17
7663e211-bf5a-4326-804a-f10e3eb9784d,9f90c71d-6ad8-4846-97e8-7dba116f605c,Comprehensive,SecureDrive Insurance,Delhi NCR,2024-01-01,2024-12-31,1,17400,330000,Tata Motors,Nexon,2020,340000,3,Cancelled,Upfront,2024-01-01
9040a0ad-7990-4168-9371-0ac5b9c6f0dc,75f3357e-8d76-4fd2-951f-4712c955d661,Comprehensive,SecureDrive Insurance,Mumbai Central,2025-03-31,2026-03-31,1,4800,90000,Maruti Suzuki,WagonR,2015,100000,2,Cancelled,Upfront,2025-03-31
95c649f1-4bb8-4533-9c39-91cb3d91c417,efe082cd-4479-4031-9f83-63a51e36efac,Third Party,SecureDrive Insurance,Chennai Marina,2023-11-20,2024-11-19,1,3200,120000,Volkswagen,Tiguan,2018,960000,1,Cancelled,Upfront,2023-11-20
37919fbf-8245-432a-a616-8d3ba0a418c1,82f420a9-2306-4f39-9ea2-e99da2217617,Comprehensive,SecureDrive Insurance,Chennai Marina,2022-09-18,2025-09-17,3,43900,960000,Mahindra,XUV700,2022,890000,2,Expired,Upfront,2022-09-18
ee3e2e6c-e4c9-494e-8591-5e9bac19ab65,407cac78-2fa0-40d0-9cc8-939b372e8b3a,Comprehensive,SecureDrive Insurance,Kolkata Central,2023-02-13,2024-02-13,1,13000,210000,Maruti Suzuki,Baleno,2018,210000,2,Expired,Upfront,2023-02-13
81d3fb44-c208-42da-bf1c-8d917dc1be58,735b6078-b06f-48dd-b5d3-6ac38e3a7890,Comprehensive,SecureDrive Insurance,Jaipur Business Park,2024-12-12,2025-12-12,1,14200,330000,Hyundai,Venue,2020,360000,0,Active,Upfront,2024-12-12
4561d54a-fb95-40f4-a366-87738ea0dfdd,e00e287f-7dae-442a-85f8-181ee507eb51,Comprehensive,SecureDrive Insurance,Jaipur Business Park,2023-01-21,2026-01-20,3,18500,490000,Maruti Suzuki,Ertiga,2022,530000,0,Expired,Upfront,2023-01-21
914aa92c-aa17-4e7c-9edb-1d93de37ef36,579a2d5b-d221-4245-9c00-0a2213c7b319,Comprehensive,SecureDrive Insurance,Delhi NCR,2023-04-07,2026-04-06,3,19400,450000,Maruti Suzuki,WagonR,2024,440000,3,Active,Upfront,2023-04-07
341ab75c-cb25-4a6b-b30c-f9a9d51537ba,5e4426fe-7414-4d1b-8dd1-f37e3f99cb75,Third Party,SecureDrive Insurance,Delhi NCR,2024-10-28,2025-10-28,1,500,20000,Maruti Suzuki,Baleno,2016,160000,1,Cancelled,Upfront,2024-10-28
e84d58f8-79ea-4339-9ecf-0612661125b4,eafc7fc2-3652-4a4b-a529-e8bb72e06e5b,Comprehensive,SecureDrive Insurance,Pune IT Park,2023-08-19,2024-08-18,1,4800,90000,Maruti Suzuki,Alto,2016,90000,1,Expired,Upfront,2023-08-19
91ba4b76-1e2d-4cbc-b3e3-2f25c78c80df,6ea05e6a-0c3d-438b-959b-9cef525de987,Comprehensive,SecureDrive Insurance,Delhi NCR,2024-10-15,2025-10-15,1,9400,150000,Hyundai,Venue,2015,160000,0,Cancelled,Upfront,2024-10-15
c53cd7ed-5ace-4520-b60b-d1e0ccd120d1,afbd2748-0bda-4b8c-9df6-5f130d8ba7a9,Comprehensive,SecureDrive Insurance,Lucknow City Center,2024-09-12,2025-09-12,1,16800,340000,Hyundai,Venue,2020,370000,1,Expired,Upfront,2024-09-12
43cde304-f313-44ba-9cbf-2d68e9a77dd1,f7961b93-bc06-4321-83d5-09d409d9e7da,Comprehensive,SecureDrive Insurance,Bangalore Tech Park,2023-12-06,2024-12-05,1,118700,2460000,Volkswagen,ID.4,2021,2680000,2,Cancelled,Upfront,2023-12-06
6ce73440-dc4f-4894-ac25-92e178f5bdf5,a4849ac6-42e9-4fd9-bfaf-7dcd8d15e1b4,Comprehensive,SecureDrive Insurance,Ahmedabad Corporate,2023-09-26,2024-09-25,1,8500,150000,Maruti Suzuki,Baleno,2016,160000,0,Active,Upfront,2023-09-26
11d87244-de37-4fa7-984c-52aa483bcb9a,0cef4c2e-8e41-4c65-976f-0bc2b100d367,Third Party,SecureDrive Insurance,Hyderabad Hitech,2023-08-18,2024-08-17,1,1100,40000,Maruti Suzuki,Baleno,2020,320000,1,Active,Upfront,2023-08-18
1759aa9c-70e1-4cd1-b26b-807aeb754c0f,2f2ba5a3-44f8-4d5f-a5a0-9adfd616387e,Third Party,SecureDrive Insurance,Mumbai Central,2024-05-10,2025-05-10,1,1000,50000,Maruti Suzuki,Ertiga,2020,420000,0,Active,Upfront,2024-05-10
46907152-32b6-4b1f-9400-3a68721047c1,da14b11c-600e-4bc5-9b63-c4cd191d6570,Third Party,SecureDrive Insurance,Jaipur Business Park,2025-02-25,2026-02-25,1,1000,50000,Hyundai,Creta,2018,360000,0,Active,Upfront,2025-02-25
1e2c9034-b43a-4e63-bf93-201a1531e49c,53397dc5-aa88-4524-a601-8a33650bf8d3,Comprehensive,SecureDrive Insurance,Hyderabad Hitech,2025-03-06,2026-03-06,1,14300,290000,Hyundai,Creta,2017,290000,0,Cancelled,Upfront,2025-03-06
5d0bc113-ae22-4999-988f-31ecb4910684,e70251c3-27af-4942-9bcd-20a7ba917d90,Third Party,SecureDrive Insurance,Pune IT Park,2025-03-01,2026-03-01,1,2400,100000,Maruti Suzuki,Ertiga,2022,550000,3,Expired,Upfront,2025-03-01
6ad3be47-2467-4266-9a27-836c3a3b8552,8b0ce5e2-c196-452a-bc19-e44c80e78f73,Comprehensive,SecureDrive Insurance,Chennai Marina,2025-04-16,2026-04-16,1,15700,290000,Toyota,Glanza,2019,270000,0,Active,Upfront,2025-04-16
f2d96236-5f2e-448f-b016-355509b1d5be,f471a732-3fa8-4733-a3ea-b38158b9d311,Comprehensive,SecureDrive Insurance,Delhi NCR,2023-12-09,2026-12-08,3,26600,620000,Tata Motors,Nexon,2023,570000,2,Expired,Upfront,2023-12-09
866c7674-8ab9-4ef7-8672-aa9975c353c9,c1653f2d-4fb9-489e-b919-f8c97c716c30,Comprehensive,SecureDrive Insurance,Bangalore Tech Park,2024-12-31,2027-12-31,3,17600,400000,Renault,Triber,2023,430000,2,Active,Upfront,2024-12-31
6c29659b-cc2d-4d1d-bc29-48768b9417bb,f63eb6c2-6597-49ba-8754-c659696bcbb8,Third Party,SecureDrive Insurance,Jaipur Business Park,2023-11-06,2024-11-05,1,3700,150000,Skoda,Superb,2018,1150000,0,Active,Upfront,2023-11-06
9ce21aab-f034-410c-a597-5938fdea7dc2,dd676303-a771-43c5-b403-3b1528033563,Comprehensive,SecureDrive Insurance,Jaipur Business Park,2022-11-26,2025-11-25,3,30500,570000,Hyundai,Venue,2023,570000,1,Active,Upfront,2022-11-26
8f77b7db-d5f0-4685-92d9-7018201394f7,147b23ee-1347-44f6-a9e6-c0a79f9b5b61,Third Party,SecureDrive Insurance,Chennai Marina,2022-11-22,2023-11-22,1,500,20000,Tata Motors,Punch,2017,160000,2,Cancelled,Upfront,2022-11-22
f13d144e-d15c-4f78-ab29-e52a1f6e1300,4fffc3d2-7283-4512-8994-23df5e30e6c4,Third Party,SecureDrive Insurance,Mumbai Central,2022-11-15,2023-11-15,1,800,30000,Maruti Suzuki,WagonR,2021,250000,1,Active,Upfront,2022-11-15
57170714-07d5-48e4-86d5-0b11e7cc6827,1508bb46-df08-4bea-9034-7cb15e08596a,Third Party,SecureDrive Insurance,Hyderabad Hitech,2023-12-04,2024-12-03,1,1300,70000,Honda,WR-V,2022,530000,0,Expired,Upfront,2023-12-04
60c11556-b435-4bf3-bc12-ac16cf8e037e,c723df74-4a5b-48da-bfb7-951f4a7b1692,Third Party,SecureDrive Insurance,Bangalore Tech Park,2023-03-12,2024-03-11,1,1300,70000,Maruti Suzuki,Ertiga,2021,470000,0,Active,Upfront,2023-03-12
a9e6b832-7ae4-48f3-9bc0-aaf42f01f129,1b29121e-a603-4818-a699-d3ac38e42c34,Comprehensive,SecureDrive Insurance,Delhi NCR,2024-05-14,2025-05-14,1,12800,240000,Hyundai,i20,2018,230000,3,Cancelled,Upfront,2024-05-14
b56ef6cd-8888-4758-a98f-fc5df01fe526,947281cd-1e37-4fab-b461-9cc63dbc9aae,Comprehensive,SecureDrive Insurance,Mumbai Central,2023-09-12,2024-09-11,1,25900,490000,Honda,City,2020,500000,2,Active,Upfront,2023-09-12
0ca96299-9f73-4497-bd07-6adee384b0c9,376aa0a9-8fff-4319-98f5-e18317dfc2d0,Third Party,SecureDrive Insurance,Chennai Marina,2024-11-05,2025-11-05,1,700,20000,Maruti Suzuki,Baleno,2016,160000,2,Cancelled,Upfront,2024-11-05
e2184fa3-9dc2-48b4-83b0-6a76358203b7,dc204539-6473-43ca-8a27-52bffba11d2e,Comprehensive,SecureDrive Insurance,Hyderabad Hitech,2022-08-14,2023-08-14,1,17300,360000,Maruti Suzuki,Ertiga,2020,390000,0,Expired,Upfront,2022-08-14
773f5b8c-f0fe-45b7-a1bf-db64bd02952f,3e8e6fae-e8b5-4403-adea-fecda1870a2e,Comprehensive,SecureDrive Insurance,Pune IT Park,2023-03-10,2024-03-09,1,7500,150000,Maruti Suzuki,WagonR,2017,140000,1,Active,Upfront,2023-03-10
fcb9b5b5-aa10-471b-9e36-9cac3740d6fe,3963d2ba-7757-47c2-bfd0-b290c6524a72,Third Party,SecureDrive Insurance,Ahmedabad Corporate,2024-01-27,2025-01-26,1,1700,60000,Hyundai,i20,2022,450000,2,Active,Upfront,2024-01-27
a08d3b3c-58a7-411a-a736-10d63b4abbf2,abdbaf4c-f8d9-4d18-a461-6d3a28947734,Comprehensive,SecureDrive Insurance,Jaipur Business Park,2022-09-06,2025-09-05,3,18400,380000,Maruti Suzuki,WagonR,2024,410000,1,Cancelled,Upfront,2022-09-06
77f7bfa6-6d38-4449-917c-c009170d1be5,bc962e40-a3a8-4187-8eac-bdbc7b9a182a,Comprehensive,SecureDrive Insurance,Hyderabad Hitech,2022-08-29,2023-08-29,1,9500,170000,Renault,Triber,2017,160000,2,Cancelled,Upfront,2022-08-29
d69fadce-f7f7-48e6-aa32-64c6a5a6f393,b1118b5e-0c35-41a0-92f6-79ce7033cb07,Third Party,SecureDrive Insurance,Mumbai Central,2024-10-27,2025-10-27,1,700,20000,Maruti Suzuki,Alto,2016,90000,2,Expired,Upfront,2024-10-27
338fd003-bd4e-4bd7-9f7e-fca842c7005f,abdbaf4c-f8d9-4d18-a461-6d3a28947734,Comprehensive,SecureDrive Insurance,Jaipur Business Park,2022-09-05,2025-09-04,3,23200,510000,Maruti Suzuki,Swift,2024,490000,1,Active,Upfront,2022-09-05
0fee6417-5ffe-4b31-8f24-18b5b50dd545,552b4ba9-6233-4388-a592-b5f807afc6e9,Comprehensive,SecureDrive Insurance,Bangalore Tech Park,2025-04-15,2026-04-15,1,9900,120000,Maruti Suzuki,Swift,2015,120000,3,Active,Upfront,2025-04-15
975371e6-12cb-489d-bbe8-dac2924bca3a,0f3d429c-c321-409c-8e31-d70702006290,Comprehensive,SecureDrive Insurance,Chennai Marina,2025-04-30,2026-04-30,1,10700,170000,Maruti Suzuki,WagonR,2019,190000,3,Expired,Upfront,2025-04-30
04765bae-a4c2-454e-a920-ad78cd3e47f6,8b479690-9389-4273-bdc2-0d8788e6e14a,Third Party,SecureDrive Insurance,Delhi NCR,2023-11-08,2028-11-06,5,3300,140000,Kia,Carens,2024,870000,2,Cancelled,Upfront,2023-11-08
457480d1-b414-4aaa-9425-7d92cbd17cfd,c9537f0a-bb85-40ba-b3e9-de869eae9837,Comprehensive,SecureDrive Insurance,Chennai Marina,2023-05-25,2026-05-24,3,22200,520000,Maruti Suzuki,Swift,2024,490000,3,Expired,Upfront,2023-05-25
6adf4ad8-dcc0-469a-822d-6405834a791d,d9ed17fb-a5c7-4fb0-b7fb-95b6b0286931,Comprehensive,SecureDrive Insurance,Chennai Marina,2025-03-17,2026-03-17,1,17100,330000,Kia,Sonet,2020,310000,2,Active,Upfront,2025-03-17
8be88c1a-ec30-40f3-af52-cc6a13c1b20a,56b741c6-99d4-4b04-bd01-bcdca6b23b7e,Comprehensive,SecureDrive Insurance,Ahmedabad Corporate,2022-08-08,2023-08-08,1,9400,140000,Maruti Suzuki,WagonR,2017,130000,2,Expired,Upfront,2022-08-08
10f3cf22-bdee-4b12-a0c0-7e3655e661e1,9694460a-3f44-4274-adb9-1c23f89a4bf7,Comprehensive,SecureDrive Insurance,Chennai Marina,2023-10-31,2026-10-30,3,20200,410000,Maruti Suzuki,Swift,2023,440000,2,Active,Upfront,2023-10-31
48a5b4c4-5f95-4923-b707-f27eb63b2182,bdd1de50-46e8-44d7-a372-76aaee5dd188,Comprehensive,SecureDrive Insurance,Jaipur Business Park,2025-01-27,2026-01-27,1,9100,160000,Maruti Suzuki,Baleno,2016,160000,1,Active,Upfront,2025-01-27
a34f8bfc-9d10-4fb7-bdc1-1100411b0564,fe914ce0-3d48-484d-a653-68814c80b279,Zero Depreciation,SecureDrive Insurance,Bangalore Tech Park,2025-04-23,2026-04-23,1,16700,170000,Toyota,Glanza,2016,160000,3,Cancelled,Upfront,2025-04-23
aea90d0b-b92c-474c-a181-e030b9ffb88a,376aa0a9-8fff-4319-98f5-e18317dfc2d0,Third Party,SecureDrive Insurance,Chennai Marina,2024-06-05,2025-06-05,1,2500,90000,Mahindra,Scorpio,2022,830000,2,Cancelled,Upfront,2024-06-05
c4f8ba40-c745-439c-ac78-2a272ec19ebe,ffdb6b9d-07d3-4126-b913-c693c5988f7f,Third Party,SecureDrive Insurance,Ahmedabad Corporate,2025-01-08,2026-01-08,1,2700,160000,Hyundai,Alcazar,2023,860000,0,Active,Upfront,2025-01-08
325a5fc4-84a5-4eca-8328-50ce58a255b8,8f976c84-f0e5-4414-8f0a-812df50e2933,Third Party,SecureDrive Insurance,Bangalore Tech Park,2024-12-14,2025-12-14,1,1600,70000,Maruti Suzuki,Ertiga,2021,460000,1,Expired,Upfront,2024-12-14
0d8cb880-f8b1-41f7-9a87-53ddba9228e0,b3ee8ae1-3e6d-4426-8a39-86ae5216b2b4,Comprehensive,SecureDrive Insurance,Pune IT Park,2023-06-27,2026-06-26,3,14900,340000,Tata Motors,Punch,2022,360000,2,Cancelled,Upfront,2023-06-27
844d1946-2818-4941-b6e4-e46d0d5bfc0c,0da0ca5c-1e03-4623-8272-03beb428b44a,Comprehensive,SecureDrive Insurance,Ahmedabad Corporate,2022-10-01,2025-09-30,3,17800,430000,Hyundai,i20,2022,420000,1,Cancelled,Upfront,2022-10-01
83019595-41f6-4cdd-8ae4-cb2ac5d6a3c4,7db0b1ed-f54f-4502-a4d4-f633de51f368,Zero Depreciation,SecureDrive Insurance,Pune IT Park,2024-01-19,2025-01-18,1,44400,880000,Maruti Suzuki,Ertiga,2024,760000,1,Expired,Upfront,2024-01-19
57bfa401-1cc6-417d-95ba-622fabc3c7e9,1669c8a7-1974-4c91-9e6e-8f8bb04f52cd,Zero Depreciation,SecureDrive Insurance,Pune IT Park,2022-08-24,2023-08-24,1,34100,470000,Tata Motors,Nexon,2021,430000,3,Active,Upfront,2022-08-24
5724582a-b626-4f97-90c8-280ecddc8c4a,ddf28fe9-f3d2-4bd9-adca-25e180f8aa3d,Third Party,SecureDrive Insurance,Lucknow City Center,2023-09-09,2024-09-08,1,1700,70000,Hyundai,i20,2023,510000,3,Active,Upfront,2023-09-09
9e879194-2d27-4b55-9803-9073ecf5202d,2d75a135-8191-443e-b3f2-caeaff592317,Zero Depreciation,SecureDrive Insurance,Pune IT Park,2024-07-06,2025-07-06,1,11000,140000,Maruti Suzuki,Swift,2015,120000,1,Cancelled,Upfront,2024-07-06
f4f011ea-94d8-441f-a0f2-ec12b73468a3,ba8cfd65-0cab-478e-999d-2e278c8b506f,Comprehensive,SecureDrive Insurance,Hyderabad Hitech,2024-03-14,2025-03-14,1,16900,320000,Maruti Suzuki,Swift,2021,300000,3,Active,Upfront,2024-03-14
556dbd99-ce93-493d-9754-7f69f95c04a7,1fe3d41c-57e8-45ba-a2f8-065aa220c4ee,Third Party,SecureDrive Insurance,Ahmedabad Corporate,2025-06-06,2026-06-06,1,700,30000,Maruti Suzuki,Swift,2017,170000,0,Cancelled,Upfront,2025-06-06
2c79c9df-937b-471f-a8c2-259b34ee9531,acf2e5df-e8f6-42f1-9e30-5626b9d526ca,Comprehensive,SecureDrive Insurance,Ahmedabad Corporate,2024-01-29,2025-01-28,1,18200,290000,Maruti Suzuki,Ertiga,2018,280000,3,Cancelled,Upfront,2024-01-29
12d17983-7392-46fd-b254-adb760474408,552b4ba9-6233-4388-a592-b5f807afc6e9,Comprehensive,SecureDrive Insurance,Bangalore Tech Park,2024-09-08,2025-09-08,1,141200,2320000,Skoda,Enyaq,2020,2540000,1,Expired,Upfront,2024-09-08
9077f61b-1cfd-48b6-aedb-3011cfb1ea06,b37c10c5-9cb7-42b8-84b0-b0ffc04e4d38,Comprehensive,SecureDrive Insurance,Kolkata Central,2024-01-30,2025-01-29,1,11200,230000,Maruti Suzuki,WagonR,2021,250000,2,Expired,Upfront,2024-01-30
8fbb182a-9047-4cc7-b410-0a614acd7c4b,20c7a998-d28b-4447-80a8-c8d2bbc7a09b,Comprehensive,SecureDrive Insurance,Chennai Marina,2025-03-21,2026-03-21,1,17400,310000,Hyundai,Creta,2017,290000,2,Active,Upfront,2025-03-21
83d7d920-8eb3-45f0-afdd-225b3cdaa468,88243cf2-31fe-490c-8f60-058666cd7ef9,Comprehensive,SecureDrive Insurance,Delhi NCR,2023-12-14,2024-12-13,1,13200,270000,Maruti Suzuki,Ertiga,2018,300000,1,Cancelled,Upfront,2023-12-14
54b2aaeb-0c89-4a11-b0d6-b6d480186c95,147b23ee-1347-44f6-a9e6-c0a79f9b5b61,Comprehensive,SecureDrive Insurance,Chennai Marina,2022-11-29,2025-11-28,3,17000,350000,Maruti Suzuki,Swift,2022,360000,3,Active,Upfront,2022-11-29
aaba5415-e733-4418-98c4-982edffb4e43,848790c3-ba6b-408f-9ed4-cfb0b3db45d5,Comprehensive,SecureDrive Insurance,Hyderabad Hitech,2024-05-30,2025-05-30,1,17800,400000,Maruti Suzuki,Ertiga,2020,410000,0,Active,Upfront,2024-05-30
6dbec3b8-ef83-44dc-a270-5ed7c3bf4f8f,3039a478-f985-4f59-9e8e-600c915db0f3,Comprehensive,SecureDrive Insurance,Lucknow City Center,2022-06-30,2023-06-30,1,10200,150000,Tata Motors,Nexon,2015,160000,3,Active,Upfront,2022-06-30
d75be154-5595-45e3-9c6a-3064198c3f05,09a4e0e1-17cc-4636-bc62-703fa7afeffc,Comprehensive,SecureDrive Insurance,Delhi NCR,2022-10-20,2025-10-19,3,38800,740000,Hyundai,Venue,2024,710000,3,Expired,Upfront,2022-10-20
5d9350ac-e078-4cbd-8e34-07f51a822395,a3965175-b545-4338-a2fd-ffca82e5029b,Third Party,SecureDrive Insurance,Ahmedabad Corporate,2023-01-07,2024-01-07,1,400,10000,Maruti Suzuki,Swift,2016,140000,3,Cancelled,Upfront,2023-01-07
1a030344-0b0d-4691-b034-dd32ff88468f,3e06d9a1-57aa-4480-b634-d3df383d9b4e,Comprehensive,SecureDrive Insurance,Ahmedabad Corporate,2022-08-18,2023-08-18,1,66300,930000,Volkswagen,Tiguan,2017,850000,2,Active,Upfront,2022-08-18
f764eddc-f983-43d4-b89a-70e38024434c,d9aaa512-4607-4219-9e6a-0cbba48a79ec,Zero Depreciation,SecureDrive Insurance,Delhi NCR,2024-10-31,2025-10-31,1,22700,400000,Maruti Suzuki,WagonR,2023,370000,3,Cancelled,Upfront,2024-10-31
5ecbb46a-895c-4bb4-a4aa-2e47dfc37a88,ac48137b-f29f-485d-94fc-35b39864d849,Comprehensive,SecureDrive Insurance,Chennai Marina,2023-02-16,2024-02-16,1,21800,460000,Tata Motors,Harrier,2018,490000,1,Cancelled,Upfront,2023-02-16
